BaitID	Domain	Level	Target	RegionOffset	BaitOffset	Tm	Gene	GeneOffset	Method	Source
BS056-058-2	Bacteria	Species	Burkholderia_mallei	694498	5	84.55	tycC_2	4358	Pseudo-Organism	Target
BS056-058-3	Bacteria	Species	Burkholderia_mallei	694498	10	84.55	tycC_2	4363	Pseudo-Organism	Target
BS056-058-4	Bacteria	Species	Burkholderia_mallei	694498	15	84.55	tycC_2	4368	Pseudo-Organism	Target
BS056-058-5	Bacteria	Species	Burkholderia_mallei	694498	20	84.55	tycC_2	4373	Pseudo-Organism	Target
BS056-059-1	Bacteria	Species	Burkholderia_mallei	348585	0	85.47	atpA_2	1653	Pseudo-Organism	Target
BS056-059-2	Bacteria	Species	Burkholderia_mallei	348585	5	85.47	atpA_2	1658	Pseudo-Organism	Target
BS056-059-3	Bacteria	Species	Burkholderia_mallei	348585	10	85.47	atpA_2	1663	Pseudo-Organism	Target
BS056-059-4	Bacteria	Species	Burkholderia_mallei	348585	15	85.47	atpA_2	1668	Pseudo-Organism	Target
BS056-059-5	Bacteria	Species	Burkholderia_mallei	348585	20	85.47	atpA_2	1673	Pseudo-Organism	Target
BS056-060-1	Bacteria	Species	Burkholderia_mallei	1160270	0	87.25	fhaC	816	Pseudo-Organism	Target
BS056-060-2	Bacteria	Species	Burkholderia_mallei	1160270	5	87.25	fhaC	821	Pseudo-Organism	Target
BS056-060-3	Bacteria	Species	Burkholderia_mallei	1160270	10	87.25	fhaC	826	Pseudo-Organism	Target
BS056-060-4	Bacteria	Species	Burkholderia_mallei	1160270	15	87.25	fhaC	831	Pseudo-Organism	Target
BS056-060-5	Bacteria	Species	Burkholderia_mallei	1160270	20	87.25	fhaC	836	Pseudo-Organism	Target
BS056-061-1	Bacteria	Species	Burkholderia_mallei	1051135	0	86.71	bepA_2	1845	Pseudo-Organism	Target
BS056-061-2	Bacteria	Species	Burkholderia_mallei	1051135	5	86.71	bepA_2	1850	Pseudo-Organism	Target
BS056-061-3	Bacteria	Species	Burkholderia_mallei	1051135	10	86.71	bepA_2	1855	Pseudo-Organism	Target
BS056-061-4	Bacteria	Species	Burkholderia_mallei	1051135	15	86.71	bepA_2	1860	Pseudo-Organism	Target
BS056-061-5	Bacteria	Species	Burkholderia_mallei	1051135	20	86.71	bepA_2	1865	Pseudo-Organism	Target
BS056-062-1	Bacteria	Species	Burkholderia_mallei	337301	1	86.90	dhbF_1	158	Pseudo-Organism	Target
BS056-062-2	Bacteria	Species	Burkholderia_mallei	337301	6	86.90	dhbF_1	163	Pseudo-Organism	Target
BS056-062-3	Bacteria	Species	Burkholderia_mallei	337301	11	86.90	dhbF_1	168	Pseudo-Organism	Target
BS056-062-4	Bacteria	Species	Burkholderia_mallei	337301	16	86.90	dhbF_1	173	Pseudo-Organism	Target
BS056-063-1	Bacteria	Species	Burkholderia_mallei	1218590	0	85.15	apbE_2	389	Pseudo-Organism	Target
BS056-063-2	Bacteria	Species	Burkholderia_mallei	1218590	5	85.15	apbE_2	394	Pseudo-Organism	Target
BS056-063-3	Bacteria	Species	Burkholderia_mallei	1218590	10	85.15	apbE_2	399	Pseudo-Organism	Target
BS056-063-4	Bacteria	Species	Burkholderia_mallei	1218590	15	85.15	apbE_2	404	Pseudo-Organism	Target
BS056-063-5	Bacteria	Species	Burkholderia_mallei	1218590	20	85.15	apbE_2	409	Pseudo-Organism	Target
BS056-064-1	Bacteria	Species	Burkholderia_mallei	279169	0	82.58	gnu	658	Pseudo-Organism	Target
BS056-064-2	Bacteria	Species	Burkholderia_mallei	279169	5	82.58	gnu	663	Pseudo-Organism	Target
BS056-064-3	Bacteria	Species	Burkholderia_mallei	279169	10	82.58	gnu	668	Pseudo-Organism	Target
BS056-064-4	Bacteria	Species	Burkholderia_mallei	279169	15	82.58	gnu	673	Pseudo-Organism	Target
BS056-064-5	Bacteria	Species	Burkholderia_mallei	279169	20	82.58	gnu	678	Pseudo-Organism	Target
BS056-065-1	Bacteria	Species	Burkholderia_mallei	953044	2	83.97	xerC_1	396	Pseudo-Organism	Target
BS056-065-2	Bacteria	Species	Burkholderia_mallei	953044	7	83.97	xerC_1	401	Pseudo-Organism	Target
BS056-066-1	Bacteria	Species	Burkholderia_mallei	1090080	1	86.33	grsB	4506	Pseudo-Organism	Target
BS056-066-2	Bacteria	Species	Burkholderia_mallei	1090080	6	86.33	grsB	4511	Pseudo-Organism	Target
BS056-066-3	Bacteria	Species	Burkholderia_mallei	1090080	11	86.33	grsB	4516	Pseudo-Organism	Target
BS056-066-4	Bacteria	Species	Burkholderia_mallei	1090080	16	86.33	grsB	4521	Pseudo-Organism	Target
BS056-067-1	Bacteria	Species	Burkholderia_mallei	41055	0	83.47	pksL_2	6702	Pseudo-Organism	Target
BS056-067-2	Bacteria	Species	Burkholderia_mallei	41055	5	83.47	pksL_2	6707	Pseudo-Organism	Target
BS056-067-3	Bacteria	Species	Burkholderia_mallei	41055	10	83.47	pksL_2	6712	Pseudo-Organism	Target
BS056-067-4	Bacteria	Species	Burkholderia_mallei	41055	15	83.47	pksL_2	6717	Pseudo-Organism	Target
BS056-067-5	Bacteria	Species	Burkholderia_mallei	41055	20	83.47	pksL_2	6722	Pseudo-Organism	Target
BS056-068-1	Bacteria	Species	Burkholderia_mallei	153595	0	86.13	kgtP_3	673	Pseudo-Organism	Target
BS056-068-2	Bacteria	Species	Burkholderia_mallei	153595	5	86.13	kgtP_3	678	Pseudo-Organism	Target
BS056-068-3	Bacteria	Species	Burkholderia_mallei	153595	10	86.13	kgtP_3	683	Pseudo-Organism	Target
BS056-068-4	Bacteria	Species	Burkholderia_mallei	153595	15	86.13	kgtP_3	688	Pseudo-Organism	Target
BS056-068-5	Bacteria	Species	Burkholderia_mallei	153595	20	86.13	kgtP_3	693	Pseudo-Organism	Target
BS056-069-1	Bacteria	Species	Burkholderia_mallei	213522	0	85.75	ltaS1	1200	Pseudo-Organism	Target
BS056-069-2	Bacteria	Species	Burkholderia_mallei	213522	5	85.75	ltaS1	1205	Pseudo-Organism	Target
BS056-069-3	Bacteria	Species	Burkholderia_mallei	213522	10	85.75	ltaS1	1210	Pseudo-Organism	Target
BS056-069-4	Bacteria	Species	Burkholderia_mallei	213522	15	85.75	ltaS1	1215	Pseudo-Organism	Target
BS056-069-5	Bacteria	Species	Burkholderia_mallei	213522	20	85.75	ltaS1	1220	Pseudo-Organism	Target
BS056-070-1	Bacteria	Species	Burkholderia_mallei	691166	0	85.65	tycC_2	1021	Pseudo-Organism	Target
BS056-070-2	Bacteria	Species	Burkholderia_mallei	691166	5	85.65	tycC_2	1026	Pseudo-Organism	Target
BS056-070-3	Bacteria	Species	Burkholderia_mallei	691166	10	85.65	tycC_2	1031	Pseudo-Organism	Target
BS056-070-4	Bacteria	Species	Burkholderia_mallei	691166	15	85.65	tycC_2	1036	Pseudo-Organism	Target
BS056-070-5	Bacteria	Species	Burkholderia_mallei	691166	20	85.65	tycC_2	1041	Pseudo-Organism	Target
BS056-071-1	Bacteria	Species	Burkholderia_mallei	1159694	0	84.78	fhaC	240	Pseudo-Organism	Target
BS056-071-2	Bacteria	Species	Burkholderia_mallei	1159694	5	84.78	fhaC	245	Pseudo-Organism	Target
BS056-071-3	Bacteria	Species	Burkholderia_mallei	1159694	10	84.78	fhaC	250	Pseudo-Organism	Target
BS056-071-4	Bacteria	Species	Burkholderia_mallei	1159694	15	84.78	fhaC	255	Pseudo-Organism	Target
BS056-071-5	Bacteria	Species	Burkholderia_mallei	1159694	20	84.78	fhaC	260	Pseudo-Organism	Target
BS056-072-1	Bacteria	Species	Burkholderia_mallei	43378	0	86.06	pksL_2	9025	Pseudo-Organism	Target
BS056-072-2	Bacteria	Species	Burkholderia_mallei	43378	5	86.06	pksL_2	9030	Pseudo-Organism	Target
BS056-072-3	Bacteria	Species	Burkholderia_mallei	43378	10	86.06	pksL_2	9035	Pseudo-Organism	Target
BS056-072-4	Bacteria	Species	Burkholderia_mallei	43378	15	86.06	pksL_2	9040	Pseudo-Organism	Target
BS056-072-5	Bacteria	Species	Burkholderia_mallei	43378	20	86.06	pksL_2	9045	Pseudo-Organism	Target
BS056-073-1	Bacteria	Species	Burkholderia_mallei	766772	0	85.25	nrdZ	179	Pseudo-Organism	Target
BS056-073-2	Bacteria	Species	Burkholderia_mallei	766772	5	85.25	nrdZ	184	Pseudo-Organism	Target
BS056-073-3	Bacteria	Species	Burkholderia_mallei	766772	10	85.25	nrdZ	189	Pseudo-Organism	Target
BS056-073-4	Bacteria	Species	Burkholderia_mallei	766772	15	85.25	nrdZ	194	Pseudo-Organism	Target
BS056-073-5	Bacteria	Species	Burkholderia_mallei	766772	20	85.25	nrdZ	199	Pseudo-Organism	Target
BS056-074-1	Bacteria	Species	Burkholderia_mallei	974640	0	86.97	pksN	8632	Pseudo-Organism	Target
BS056-074-2	Bacteria	Species	Burkholderia_mallei	974640	5	86.97	pksN	8637	Pseudo-Organism	Target
BS056-074-3	Bacteria	Species	Burkholderia_mallei	974640	10	86.97	pksN	8642	Pseudo-Organism	Target
BS056-074-4	Bacteria	Species	Burkholderia_mallei	974640	15	86.97	pksN	8647	Pseudo-Organism	Target
BS056-074-5	Bacteria	Species	Burkholderia_mallei	974640	20	86.97	pksN	8652	Pseudo-Organism	Target
BS056-075-1	Bacteria	Species	Burkholderia_mallei	976760	0	85.65	pksN	10752	Pseudo-Organism	Target
BS056-075-2	Bacteria	Species	Burkholderia_mallei	976760	5	85.65	pksN	10757	Pseudo-Organism	Target
BS056-075-3	Bacteria	Species	Burkholderia_mallei	976760	10	85.65	pksN	10762	Pseudo-Organism	Target
BS056-075-4	Bacteria	Species	Burkholderia_mallei	976760	15	85.65	pksN	10767	Pseudo-Organism	Target
BS056-075-5	Bacteria	Species	Burkholderia_mallei	976760	20	85.65	pksN	10772	Pseudo-Organism	Target
BS056-076-1	Bacteria	Species	Burkholderia_mallei	1050548	0	83.87	bepA_2	1258	Pseudo-Organism	Target
BS056-076-2	Bacteria	Species	Burkholderia_mallei	1050548	5	83.87	bepA_2	1263	Pseudo-Organism	Target
BS056-076-3	Bacteria	Species	Burkholderia_mallei	1050548	10	83.87	bepA_2	1268	Pseudo-Organism	Target
BS056-076-4	Bacteria	Species	Burkholderia_mallei	1050548	15	83.87	bepA_2	1273	Pseudo-Organism	Target
BS056-076-5	Bacteria	Species	Burkholderia_mallei	1050548	20	83.87	bepA_2	1278	Pseudo-Organism	Target
BS056-077-1	Bacteria	Species	Burkholderia_mallei	680631	0	87.69	ftsK_1	2541	Pseudo-Organism	Target
BS056-077-2	Bacteria	Species	Burkholderia_mallei	680631	5	87.69	ftsK_1	2546	Pseudo-Organism	Target
BS056-077-3	Bacteria	Species	Burkholderia_mallei	680631	10	87.69	ftsK_1	2551	Pseudo-Organism	Target
BS056-077-4	Bacteria	Species	Burkholderia_mallei	680631	15	87.69	ftsK_1	2556	Pseudo-Organism	Target
BS056-077-5	Bacteria	Species	Burkholderia_mallei	680631	20	87.69	ftsK_1	2561	Pseudo-Organism	Target
BS056-078-1	Bacteria	Species	Burkholderia_mallei	49034	0	86.47	pksL_2	14681	Pseudo-Organism	Target
BS056-078-2	Bacteria	Species	Burkholderia_mallei	49034	5	86.47	pksL_2	14686	Pseudo-Organism	Target
BS056-078-3	Bacteria	Species	Burkholderia_mallei	49034	10	86.47	pksL_2	14691	Pseudo-Organism	Target
BS056-078-4	Bacteria	Species	Burkholderia_mallei	49034	15	86.47	pksL_2	14696	Pseudo-Organism	Target
BS056-078-5	Bacteria	Species	Burkholderia_mallei	49034	20	86.47	pksL_2	14701	Pseudo-Organism	Target
BS056-079-1	Bacteria	Species	Burkholderia_mallei	53102	0	86.77	ephD_1	39	Pseudo-Organism	Target
BS056-079-2	Bacteria	Species	Burkholderia_mallei	53102	5	86.77	ephD_1	44	Pseudo-Organism	Target
BS056-079-3	Bacteria	Species	Burkholderia_mallei	53102	10	86.77	ephD_1	49	Pseudo-Organism	Target
BS056-079-4	Bacteria	Species	Burkholderia_mallei	53102	15	86.77	ephD_1	54	Pseudo-Organism	Target
BS056-079-5	Bacteria	Species	Burkholderia_mallei	53102	20	86.77	ephD_1	59	Pseudo-Organism	Target
BS056-080-1	Bacteria	Species	Burkholderia_mallei	693856	1	85.68	tycC_2	3712	Pseudo-Organism	Target
BS056-081-1	Bacteria	Species	Burkholderia_mallei	348559	0	85.98	atpA_2	1627	Pseudo-Organism	Target
BS056-081-2	Bacteria	Species	Burkholderia_mallei	348559	5	85.98	atpA_2	1632	Pseudo-Organism	Target
BS056-081-3	Bacteria	Species	Burkholderia_mallei	348559	10	85.98	atpA_2	1637	Pseudo-Organism	Target
BS056-081-4	Bacteria	Species	Burkholderia_mallei	348559	15	85.98	atpA_2	1642	Pseudo-Organism	Target
BS056-081-5	Bacteria	Species	Burkholderia_mallei	348559	20	85.98	atpA_2	1647	Pseudo-Organism	Target
BS056-082-1	Bacteria	Species	Burkholderia_mallei	1160621	0	84.77	fhaC	1167	Pseudo-Organism	Target
BS056-082-2	Bacteria	Species	Burkholderia_mallei	1160621	5	84.77	fhaC	1172	Pseudo-Organism	Target
BS056-082-3	Bacteria	Species	Burkholderia_mallei	1160621	10	84.77	fhaC	1177	Pseudo-Organism	Target
BS056-082-4	Bacteria	Species	Burkholderia_mallei	1160621	15	84.77	fhaC	1182	Pseudo-Organism	Target
BS056-082-5	Bacteria	Species	Burkholderia_mallei	1160621	20	84.77	fhaC	1187	Pseudo-Organism	Target
BS056-083-1	Bacteria	Species	Burkholderia_mallei	1092372	1	84.93	grsB	6798	Pseudo-Organism	Target
BS056-083-2	Bacteria	Species	Burkholderia_mallei	1092372	6	84.93	grsB	6803	Pseudo-Organism	Target
BS056-083-3	Bacteria	Species	Burkholderia_mallei	1092372	11	84.93	grsB	6808	Pseudo-Organism	Target
BS056-083-4	Bacteria	Species	Burkholderia_mallei	1092372	16	84.93	grsB	6813	Pseudo-Organism	Target
BS056-084-1	Bacteria	Species	Burkholderia_mallei	631395	1	85.17	clpB1	895	Pseudo-Organism	Target
BS056-085-1	Bacteria	Species	Burkholderia_mallei	35092	0	86.32	pksL_2	739	Pseudo-Organism	Target
BS056-085-2	Bacteria	Species	Burkholderia_mallei	35092	5	86.32	pksL_2	744	Pseudo-Organism	Target
BS056-085-3	Bacteria	Species	Burkholderia_mallei	35092	10	86.32	pksL_2	749	Pseudo-Organism	Target
BS056-085-4	Bacteria	Species	Burkholderia_mallei	35092	15	86.32	pksL_2	754	Pseudo-Organism	Target
BS056-085-5	Bacteria	Species	Burkholderia_mallei	35092	20	86.32	pksL_2	759	Pseudo-Organism	Target
BS056-086-1	Bacteria	Species	Burkholderia_mallei	535732	0	84.24	yybR_2	366	Pseudo-Organism	Target
BS056-086-2	Bacteria	Species	Burkholderia_mallei	535732	5	84.24	yybR_2	371	Pseudo-Organism	Target
BS056-086-3	Bacteria	Species	Burkholderia_mallei	535732	10	84.24	yybR_2	376	Pseudo-Organism	Target
BS056-086-4	Bacteria	Species	Burkholderia_mallei	535732	15	84.24	yybR_2	381	Pseudo-Organism	Target
BS056-086-5	Bacteria	Species	Burkholderia_mallei	535732	20	84.24	yybR_2	386	Pseudo-Organism	Target
BS056-087-1	Bacteria	Species	Burkholderia_mallei	1160244	0	87.06	fhaC	790	Pseudo-Organism	Target
BS056-087-2	Bacteria	Species	Burkholderia_mallei	1160244	5	87.06	fhaC	795	Pseudo-Organism	Target
BS056-087-3	Bacteria	Species	Burkholderia_mallei	1160244	10	87.06	fhaC	800	Pseudo-Organism	Target
BS056-087-4	Bacteria	Species	Burkholderia_mallei	1160244	15	87.06	fhaC	805	Pseudo-Organism	Target
BS056-087-5	Bacteria	Species	Burkholderia_mallei	1160244	20	87.06	fhaC	810	Pseudo-Organism	Target
BS056-088-1	Bacteria	Species	Burkholderia_mallei	977174	0	85.83	pksN	11166	Pseudo-Organism	Target
BS056-088-2	Bacteria	Species	Burkholderia_mallei	977174	5	85.83	pksN	11171	Pseudo-Organism	Target
BS056-088-3	Bacteria	Species	Burkholderia_mallei	977174	10	85.83	pksN	11176	Pseudo-Organism	Target
BS056-088-4	Bacteria	Species	Burkholderia_mallei	977174	15	85.83	pksN	11181	Pseudo-Organism	Target
BS056-088-5	Bacteria	Species	Burkholderia_mallei	977174	20	85.83	pksN	11186	Pseudo-Organism	Target
BS057-001-1	Bacteria	Species	Burkholderia_ambifaria	2195647	0	86.44	cya_2	2513	Pseudo-Organism	Target
BS057-001-2	Bacteria	Species	Burkholderia_ambifaria	2195647	5	86.44	cya_2	2518	Pseudo-Organism	Target
BS057-001-3	Bacteria	Species	Burkholderia_ambifaria	2195647	10	86.44	cya_2	2523	Pseudo-Organism	Target
BS057-001-4	Bacteria	Species	Burkholderia_ambifaria	2195647	15	86.44	cya_2	2528	Pseudo-Organism	Target
BS057-001-5	Bacteria	Species	Burkholderia_ambifaria	2195647	20	86.44	cya_2	2533	Pseudo-Organism	Target
BS057-002-1	Bacteria	Species	Burkholderia_ambifaria	2195595	0	84.59	cya_2	2461	Pseudo-Organism	Target
BS057-002-2	Bacteria	Species	Burkholderia_ambifaria	2195595	5	84.59	cya_2	2466	Pseudo-Organism	Target
BS057-002-3	Bacteria	Species	Burkholderia_ambifaria	2195595	10	84.59	cya_2	2471	Pseudo-Organism	Target
BS057-002-4	Bacteria	Species	Burkholderia_ambifaria	2195595	15	84.59	cya_2	2476	Pseudo-Organism	Target
BS057-002-5	Bacteria	Species	Burkholderia_ambifaria	2195595	20	84.59	cya_2	2481	Pseudo-Organism	Target
BS057-003-1	Bacteria	Species	Burkholderia_ambifaria	2195569	0	84.03	cya_2	2435	Pseudo-Organism	Target
BS057-003-2	Bacteria	Species	Burkholderia_ambifaria	2195569	5	84.03	cya_2	2440	Pseudo-Organism	Target
BS057-003-3	Bacteria	Species	Burkholderia_ambifaria	2195569	10	84.03	cya_2	2445	Pseudo-Organism	Target
BS057-003-4	Bacteria	Species	Burkholderia_ambifaria	2195569	15	84.03	cya_2	2450	Pseudo-Organism	Target
BS057-003-5	Bacteria	Species	Burkholderia_ambifaria	2195569	20	84.03	cya_2	2455	Pseudo-Organism	Target
BS057-004-1	Bacteria	Species	Burkholderia_ambifaria	2195543	0	83.53	cya_2	2409	Pseudo-Organism	Target
BS057-004-2	Bacteria	Species	Burkholderia_ambifaria	2195543	5	83.53	cya_2	2414	Pseudo-Organism	Target
BS057-004-3	Bacteria	Species	Burkholderia_ambifaria	2195543	10	83.53	cya_2	2419	Pseudo-Organism	Target
BS057-004-4	Bacteria	Species	Burkholderia_ambifaria	2195543	15	83.53	cya_2	2424	Pseudo-Organism	Target
BS057-004-5	Bacteria	Species	Burkholderia_ambifaria	2195543	20	83.53	cya_2	2429	Pseudo-Organism	Target
BS057-005-1	Bacteria	Species	Burkholderia_ambifaria	2195517	0	82.75	cya_2	2383	Pseudo-Organism	Target
BS057-005-2	Bacteria	Species	Burkholderia_ambifaria	2195517	5	82.75	cya_2	2388	Pseudo-Organism	Target
BS057-005-3	Bacteria	Species	Burkholderia_ambifaria	2195517	10	82.75	cya_2	2393	Pseudo-Organism	Target
BS057-005-4	Bacteria	Species	Burkholderia_ambifaria	2195517	15	82.75	cya_2	2398	Pseudo-Organism	Target
BS057-005-5	Bacteria	Species	Burkholderia_ambifaria	2195517	20	82.75	cya_2	2403	Pseudo-Organism	Target
BS057-006-1	Bacteria	Species	Burkholderia_ambifaria	2195491	0	83.43	cya_2	2357	Pseudo-Organism	Target
BS057-006-2	Bacteria	Species	Burkholderia_ambifaria	2195491	5	83.43	cya_2	2362	Pseudo-Organism	Target
BS057-006-3	Bacteria	Species	Burkholderia_ambifaria	2195491	10	83.43	cya_2	2367	Pseudo-Organism	Target
BS057-006-4	Bacteria	Species	Burkholderia_ambifaria	2195491	15	83.43	cya_2	2372	Pseudo-Organism	Target
BS057-006-5	Bacteria	Species	Burkholderia_ambifaria	2195491	20	83.43	cya_2	2377	Pseudo-Organism	Target
BS057-007-1	Bacteria	Species	Burkholderia_ambifaria	2195439	0	86.05	cya_2	2305	Pseudo-Organism	Target
BS057-007-2	Bacteria	Species	Burkholderia_ambifaria	2195439	5	86.05	cya_2	2310	Pseudo-Organism	Target
BS057-007-3	Bacteria	Species	Burkholderia_ambifaria	2195439	10	86.05	cya_2	2315	Pseudo-Organism	Target
BS057-007-4	Bacteria	Species	Burkholderia_ambifaria	2195439	15	86.05	cya_2	2320	Pseudo-Organism	Target
BS057-007-5	Bacteria	Species	Burkholderia_ambifaria	2195439	20	86.05	cya_2	2325	Pseudo-Organism	Target
BS057-008-1	Bacteria	Species	Burkholderia_ambifaria	2195283	0	85.88	cya_2	2149	Pseudo-Organism	Target
BS057-008-2	Bacteria	Species	Burkholderia_ambifaria	2195283	5	85.88	cya_2	2154	Pseudo-Organism	Target
BS057-008-3	Bacteria	Species	Burkholderia_ambifaria	2195283	10	85.88	cya_2	2159	Pseudo-Organism	Target
BS057-008-4	Bacteria	Species	Burkholderia_ambifaria	2195283	15	85.88	cya_2	2164	Pseudo-Organism	Target
BS057-008-5	Bacteria	Species	Burkholderia_ambifaria	2195283	20	85.88	cya_2	2169	Pseudo-Organism	Target
BS057-009-1	Bacteria	Species	Burkholderia_ambifaria	2195257	0	85.80	cya_2	2123	Pseudo-Organism	Target
BS057-009-2	Bacteria	Species	Burkholderia_ambifaria	2195257	5	85.80	cya_2	2128	Pseudo-Organism	Target
BS057-009-3	Bacteria	Species	Burkholderia_ambifaria	2195257	10	85.80	cya_2	2133	Pseudo-Organism	Target
BS057-009-4	Bacteria	Species	Burkholderia_ambifaria	2195257	15	85.80	cya_2	2138	Pseudo-Organism	Target
BS057-009-5	Bacteria	Species	Burkholderia_ambifaria	2195257	20	85.80	cya_2	2143	Pseudo-Organism	Target
BS057-010-1	Bacteria	Species	Burkholderia_ambifaria	2195205	0	86.88	cya_2	2071	Pseudo-Organism	Target
BS057-010-2	Bacteria	Species	Burkholderia_ambifaria	2195205	5	86.88	cya_2	2076	Pseudo-Organism	Target
BS057-010-3	Bacteria	Species	Burkholderia_ambifaria	2195205	10	86.88	cya_2	2081	Pseudo-Organism	Target
BS057-010-4	Bacteria	Species	Burkholderia_ambifaria	2195205	15	86.88	cya_2	2086	Pseudo-Organism	Target
BS057-010-5	Bacteria	Species	Burkholderia_ambifaria	2195205	20	86.88	cya_2	2091	Pseudo-Organism	Target
BS057-011-1	Bacteria	Species	Burkholderia_ambifaria	2194971	0	79.48	cya_2	1837	Pseudo-Organism	Target
BS057-011-2	Bacteria	Species	Burkholderia_ambifaria	2194971	5	79.48	cya_2	1842	Pseudo-Organism	Target
BS057-011-3	Bacteria	Species	Burkholderia_ambifaria	2194971	10	79.48	cya_2	1847	Pseudo-Organism	Target
BS057-011-4	Bacteria	Species	Burkholderia_ambifaria	2194971	15	79.48	cya_2	1852	Pseudo-Organism	Target
BS057-011-5	Bacteria	Species	Burkholderia_ambifaria	2194971	20	79.48	cya_2	1857	Pseudo-Organism	Target
BS057-012-1	Bacteria	Species	Burkholderia_ambifaria	2194945	0	81.56	cya_2	1811	Pseudo-Organism	Target
BS057-012-2	Bacteria	Species	Burkholderia_ambifaria	2194945	5	81.56	cya_2	1816	Pseudo-Organism	Target
BS057-012-3	Bacteria	Species	Burkholderia_ambifaria	2194945	10	81.56	cya_2	1821	Pseudo-Organism	Target
BS057-012-4	Bacteria	Species	Burkholderia_ambifaria	2194945	15	81.56	cya_2	1826	Pseudo-Organism	Target
BS057-012-5	Bacteria	Species	Burkholderia_ambifaria	2194945	20	81.56	cya_2	1831	Pseudo-Organism	Target
BS057-013-1	Bacteria	Species	Burkholderia_ambifaria	2194919	0	82.44	cya_2	1785	Pseudo-Organism	Target
BS057-013-2	Bacteria	Species	Burkholderia_ambifaria	2194919	5	82.44	cya_2	1790	Pseudo-Organism	Target
BS057-013-3	Bacteria	Species	Burkholderia_ambifaria	2194919	10	82.44	cya_2	1795	Pseudo-Organism	Target
BS057-013-4	Bacteria	Species	Burkholderia_ambifaria	2194919	15	82.44	cya_2	1800	Pseudo-Organism	Target
BS057-013-5	Bacteria	Species	Burkholderia_ambifaria	2194919	20	82.44	cya_2	1805	Pseudo-Organism	Target
BS057-014-1	Bacteria	Species	Burkholderia_ambifaria	2194893	0	82.61	cya_2	1759	Pseudo-Organism	Target
BS057-014-2	Bacteria	Species	Burkholderia_ambifaria	2194893	5	82.61	cya_2	1764	Pseudo-Organism	Target
BS057-014-3	Bacteria	Species	Burkholderia_ambifaria	2194893	10	82.61	cya_2	1769	Pseudo-Organism	Target
BS057-014-4	Bacteria	Species	Burkholderia_ambifaria	2194893	15	82.61	cya_2	1774	Pseudo-Organism	Target
BS057-014-5	Bacteria	Species	Burkholderia_ambifaria	2194893	20	82.61	cya_2	1779	Pseudo-Organism	Target
BS057-015-1	Bacteria	Species	Burkholderia_ambifaria	1572179	0	80.02	recD_2	4493	Pseudo-Organism	Target
BS057-015-2	Bacteria	Species	Burkholderia_ambifaria	1572179	5	80.02	recD_2	4498	Pseudo-Organism	Target
BS057-015-3	Bacteria	Species	Burkholderia_ambifaria	1572179	10	80.02	recD_2	4503	Pseudo-Organism	Target
BS057-015-4	Bacteria	Species	Burkholderia_ambifaria	1572179	15	80.02	recD_2	4508	Pseudo-Organism	Target
BS057-015-5	Bacteria	Species	Burkholderia_ambifaria	1572179	20	80.02	recD_2	4513	Pseudo-Organism	Target
BS057-016-1	Bacteria	Species	Burkholderia_ambifaria	1572153	0	82.24	recD_2	4467	Pseudo-Organism	Target
