BaitID	TaxID	TargetRegion	RegionPositon	GeneCluster	ClusterPosition
Bait06614	1159901	Reg00063	6184	rep_0001	4496
Bait06615	1159901	Reg00063	6185	rep_0001	4497
Bait06616	1159901	Reg00063	6186	rep_0001	4498
Bait06617	1159901	Reg00063	6187	rep_0001	4499
Bait06618	1159901	Reg00063	6188	rep_0001	4500
Bait06619	1159901	Reg00063	6189	rep_0001	4501
Bait06620	1159901	Reg00063	6190	rep_0001	4502
Bait06621	1159901	Reg00063	6191	rep_0001	4503
Bait06622	1159901	Reg00063	6192	rep_0001	4504
Bait06623	1159901	Reg00063	6193	rep_0001	4505
Bait06624	1159901	Reg00063	6194	rep_0001	4506
Bait06625	1159901	Reg00063	6195	rep_0001	4507
Bait06626	1159901	Reg00063	6196	rep_0001	4508
Bait06627	1159901	Reg00063	6197	rep_0001	4509
Bait06628	1159901	Reg00027	526	M_0004	526
Bait06629	1159901	Reg00027	527	M_0004	527
Bait06630	1159901	Reg00027	528	M_0004	528
Bait06631	1159901	Reg00027	529	M_0004	529
Bait06632	1159901	Reg00027	530	M_0004	530
Bait06633	694001	Reg02820	748	N_0015	78
Bait06634	694001	Reg02820	749	N_0015	79
Bait06635	694001	Reg02820	750	N_0015	80
Bait06636	1159904	Reg00126	131	M_0005	131
Bait06637	1159904	Reg00126	132	M_0005	132
Bait06638	1385427	Reg00553	14908	1a_0016	8769
Bait06639	1385427	Reg00553	14909	1a_0016	8770
Bait06640	1385427	Reg00553	14910	1a_0016	8771
Bait06641	1385427	Reg00553	14911	1a_0016	8772
Bait06642	1385427	Reg00553	14912	1a_0016	8773
Bait06643	1892416	Reg01303	13891	1a_0019	8017
Bait06644	1892416	Reg01303	13892	1a_0019	8018
Bait06645	1892416	Reg01303	13893	1a_0019	8019
Bait06646	1892416	Reg01303	13894	1a_0019	8020
Bait06647	1892416	Reg01303	13895	1a_0019	8021
Bait06648	1892416	Reg01303	13896	1a_0019	8022
Bait06649	1892416	Reg01303	13897	1a_0019	8023
Bait06650	1385427	Reg00500	992	N_0021	87
Bait06651	1385427	Reg00500	993	N_0021	88
Bait06652	1385427	Reg00500	994	N_0021	89
Bait06653	1385427	Reg00500	995	N_0021	90
Bait06654	1385427	Reg00500	996	N_0021	91
Bait06655	2509494	Reg01774	12404	1a_0013	2221
Bait06656	2509494	Reg01774	12405	1a_0013	2222
Bait06657	694001	Reg02851	6219	1a_0032	150
Bait06658	1159903	Reg00093	231	S_0027	231
Bait06659	1159903	Reg00093	232	S_0027	232
Bait06660	1159903	Reg00093	233	S_0027	233
Bait06661	1159903	Reg00093	234	S_0027	234
Bait06662	1159903	Reg00093	235	S_0027	235
Bait06663	1159903	Reg00093	236	S_0027	236
Bait06664	1159903	Reg00093	237	S_0027	237
Bait06665	1159903	Reg00093	238	S_0027	238
Bait06666	1159903	Reg00093	239	S_0027	239
Bait06667	1159903	Reg00093	240	S_0027	240
Bait06668	1159903	Reg00093	241	S_0027	241
Bait06669	1385427	Reg00522	2020	N_0021	1115
Bait06670	1385427	Reg00522	2021	N_0021	1116
Bait06671	1385427	Reg00522	2022	N_0021	1117
Bait06672	1385427	Reg00522	2023	N_0021	1118
Bait06673	1385427	Reg00522	2024	N_0021	1119
Bait06674	694008	Reg03291	5746	1a_0015	1433
Bait06675	694008	Reg03291	5748	1a_0015	1435
Bait06676	694008	Reg03291	5750	1a_0015	1437
Bait06677	694008	Reg03291	5752	1a_0015	1439
Bait06678	694008	Reg03291	5754	1a_0015	1441
Bait06679	694008	Reg03291	5756	1a_0015	1443
Bait06680	694008	Reg03291	5758	1a_0015	1445
Bait06681	694008	Reg03291	5760	1a_0015	1447
Bait06682	694015	Reg03435	7352	rep_0014	5138
Bait06683	694015	Reg03435	7356	rep_0014	5142
Bait06684	694015	Reg03435	7360	rep_0014	5146
Bait06685	694015	Reg03435	7364	rep_0014	5150
Bait06686	694015	Reg03435	7368	rep_0014	5154
Bait06687	694015	Reg03435	7372	rep_0014	5158
Bait06688	694015	Reg03435	7376	rep_0014	5162
Bait06689	694006	Reg03224	13324	1a_0020	7420
Bait06690	694006	Reg03224	13325	1a_0020	7421
Bait06691	694006	Reg03224	13326	1a_0020	7422
Bait06692	694006	Reg03224	13327	1a_0020	7423
Bait06693	694006	Reg03224	13328	1a_0020	7424
Bait06694	2509496	Reg01841	1380	M_0017	385
Bait06695	572290	Reg02689	2994	S_0026	2994
Bait06696	572290	Reg02689	2995	S_0026	2995
Bait06697	1541205	Reg00825	1223	N_0022	309
Bait06698	1541205	Reg00825	1231	N_0022	317
Bait06699	1541205	Reg00825	1239	N_0022	325
Bait06700	1541205	Reg00825	1247	N_0022	333
Bait06701	1541205	Reg00825	1255	N_0022	341
Bait06702	694008	Reg03279	5205	1a_0015	892
Bait06703	694008	Reg03279	5206	1a_0015	893
Bait06704	694008	Reg03279	5207	1a_0015	894
Bait06705	766791	Reg03484	3615	S_0033	2999
Bait06706	766791	Reg03484	3616	S_0033	3000
Bait06707	766791	Reg03484	3617	S_0033	3001
Bait06708	766791	Reg03484	3618	S_0033	3002
Bait06709	766791	Reg03484	3619	S_0033	3003
Bait06710	766791	Reg03484	3620	S_0033	3004
Bait06711	766791	Reg03484	3621	S_0033	3005
Bait06712	766791	Reg03484	3622	S_0033	3006
Bait06713	766791	Reg03484	3623	S_0033	3007
Bait06714	766791	Reg03484	3624	S_0033	3008
Bait06715	766791	Reg03484	3625	S_0033	3009
Bait06716	766791	Reg03484	3626	S_0033	3010
Bait06717	TXID30106887	Reg03582	7275	1a_0026	1308
Bait06718	TXID30106887	Reg03582	7276	1a_0026	1309
Bait06719	TXID30106887	Reg03582	7277	1a_0026	1310
Bait06720	1159903	Reg00086	174	S_0027	174
Bait06721	TXID30106887	Reg03572	6885	1a_0026	918
Bait06722	TXID30106887	Reg03572	6887	1a_0026	920
Bait06723	TXID30106887	Reg03572	6889	1a_0026	922
Bait06724	TXID30106887	Reg03572	6891	1a_0026	924
Bait06725	TXID30106887	Reg03572	6893	1a_0026	926
Bait06726	694001	Reg02819	745	N_0015	75
Bait06727	694005	Reg03069	12329	1a_0010	4421
Bait06728	694005	Reg03069	12330	1a_0010	4422
Bait06729	694005	Reg03069	12331	1a_0010	4423
Bait06730	694005	Reg03069	12332	1a_0010	4424
Bait06731	694005	Reg03069	12333	1a_0010	4425
Bait06732	694005	Reg03069	12334	1a_0010	4426
Bait06733	694005	Reg03069	12335	1a_0010	4427
Bait06734	1541205	Reg00841	1594	N_0022	680
Bait06735	1541205	Reg00841	1595	N_0022	681
Bait06736	694005	Reg02984	1117	HE_0001	1117
Bait06737	694005	Reg02984	1120	HE_0001	1120
Bait06738	694005	Reg02984	1123	HE_0001	1123
Bait06739	694005	Reg02984	1126	HE_0001	1126
Bait06740	694005	Reg02984	1129	HE_0001	1129
Bait06741	693997	Reg02739	12207	1a_0023	5058
Bait06742	693997	Reg02739	12209	1a_0023	5060
Bait06743	693997	Reg02739	12211	1a_0023	5062
Bait06744	693997	Reg02739	12213	1a_0023	5064
Bait06745	693997	Reg02739	12215	1a_0023	5066
Bait06746	1503291	Reg00669	2201	N_0009	888
Bait06747	1503291	Reg00669	2202	N_0009	889
Bait06748	1503291	Reg00669	2203	N_0009	890
Bait06749	1503291	Reg00669	2204	N_0009	891
Bait06750	1503291	Reg00669	2205	N_0009	892
Bait06751	2509494	Reg01783	13414	1a_0013	3231
Bait06752	694006	Reg03218	12298	1a_0020	6394
Bait06753	694006	Reg03127	1525	N_0025	855
Bait06754	694006	Reg03127	1526	N_0025	856
Bait06755	694006	Reg03127	1527	N_0025	857
Bait06756	694006	Reg03127	1528	N_0025	858
Bait06757	694006	Reg03127	1529	N_0025	859
Bait06758	694006	Reg03127	1530	N_0025	860
Bait06759	2509492	Reg01456	1506	N_0016	112
Bait06760	1503289	Reg00632	12968	1a_0028	6166
Bait06761	1503289	Reg00632	12971	1a_0028	6169
Bait06762	1503289	Reg00632	12974	1a_0028	6172
Bait06763	1503289	Reg00632	12977	1a_0028	6175
Bait06764	1503289	Reg00632	12980	1a_0028	6178
Bait06765	1503289	Reg00632	12983	1a_0028	6181
Bait06766	1503289	Reg00632	12986	1a_0028	6184
Bait06767	1159901	Reg00032	667	N_0027	9
Bait06768	1508220	Reg00789	2548	S_0007	2217
Bait06769	1508220	Reg00789	2549	S_0007	2218
Bait06770	1508220	Reg00789	2550	S_0007	2219
Bait06771	2509511	Reg02259	1144	N_0023	245
Bait06772	2509511	Reg02259	1146	N_0023	247
Bait06773	2509511	Reg02259	1148	N_0023	249
Bait06774	2509511	Reg02259	1150	N_0023	251
Bait06775	2509511	Reg02259	1152	N_0023	253
Bait06776	2509511	Reg02259	1154	N_0023	255
Bait06777	2509511	Reg02259	1156	N_0023	257
Bait06778	2509511	Reg02259	1158	N_0023	259
Bait06779	2509511	Reg02259	1160	N_0023	261
Bait06780	2509511	Reg02259	1162	N_0023	263
Bait06781	2509512	Reg02441	1747	1a_0027	1053
Bait06782	2509512	Reg02441	1749	1a_0027	1055
Bait06783	2509512	Reg02441	1751	1a_0027	1057
Bait06784	2509512	Reg02441	1753	1a_0027	1059
Bait06785	2509512	Reg02441	1755	1a_0027	1061
Bait06786	2509512	Reg02441	1757	1a_0027	1063
Bait06787	1241933	Reg00384	8419	1a_0029	2500
Bait06788	1385427	Reg00519	1721	N_0021	816
Bait06789	1385427	Reg00519	1722	N_0021	817
Bait06790	1385427	Reg00519	1723	N_0021	818
Bait06791	1385427	Reg00519	1724	N_0021	819
Bait06792	1385427	Reg00519	1725	N_0021	820
Bait06793	1385427	Reg00519	1726	N_0021	821
Bait06794	1385427	Reg00519	1727	N_0021	822
Bait06795	1385427	Reg00519	1728	N_0021	823
Bait06796	1385427	Reg00519	1729	N_0021	824
Bait06797	1385427	Reg00519	1730	N_0021	825
Bait06798	1385427	Reg00519	1731	N_0021	826
Bait06799	1385427	Reg00519	1732	N_0021	827
Bait06800	1385427	Reg00519	1733	N_0021	828
Bait06801	1385427	Reg00519	1734	N_0021	829
Bait06802	1385427	Reg00519	1735	N_0021	830
Bait06803	1385427	Reg00519	1736	N_0021	831
Bait06804	1385427	Reg00519	1737	N_0021	832
Bait06805	1385427	Reg00519	1738	N_0021	833
Bait06806	1385427	Reg00519	1739	N_0021	834
Bait06807	1385427	Reg00519	1740	N_0021	835
Bait06808	1385427	Reg00519	1741	N_0021	836
Bait06809	1385427	Reg00519	1742	N_0021	837
Bait06810	1385427	Reg00519	1743	N_0021	838
Bait06811	1385427	Reg00519	1744	N_0021	839
Bait06812	1385427	Reg00519	1745	N_0021	840
Bait06813	1385427	Reg00519	1746	N_0021	841
Bait06814	1385427	Reg00519	1747	N_0021	842
Bait06815	1385427	Reg00519	1748	N_0021	843
Bait06816	1385427	Reg00519	1749	N_0021	844
Bait06817	1385427	Reg00519	1750	N_0021	845
Bait06818	1385427	Reg00519	1751	N_0021	846
Bait06819	1385427	Reg00519	1752	N_0021	847
Bait06820	1385427	Reg00519	1753	N_0021	848
Bait06821	1385427	Reg00519	1754	N_0021	849
Bait06822	1385427	Reg00519	1755	N_0021	850
Bait06823	2509511	Reg02248	449	M_0013	217
Bait06824	2509511	Reg02248	452	M_0013	220
Bait06825	2509511	Reg02248	455	M_0013	223
Bait06826	2509511	Reg02248	458	M_0013	226
Bait06827	2509511	Reg02248	461	M_0013	229
Bait06828	1159904	Reg00172	15598	1a_0008	2391
Bait06829	2509511	Reg02278	1652	N_0023	753
Bait06830	2509511	Reg02278	1653	N_0023	754
Bait06831	2509511	Reg02278	1654	N_0023	755
Bait06832	2509511	Reg02278	1655	N_0023	756
Bait06833	2509511	Reg02278	1656	N_0023	757
Bait06834	1159907	Reg00239	448	S_0025	448
Bait06835	1159907	Reg00239	449	S_0025	449
Bait06836	1159907	Reg00239	450	S_0025	450
Bait06837	1159907	Reg00239	451	S_0025	451
Bait06838	1159907	Reg00239	452	S_0025	452
Bait06839	1159907	Reg00239	453	S_0025	453
Bait06840	1159907	Reg00239	454	S_0025	454
Bait06841	1159907	Reg00239	455	S_0025	455
Bait06842	1159907	Reg00239	456	S_0025	456
Bait06843	1159907	Reg00239	457	S_0025	457
Bait06844	1159907	Reg00239	458	S_0025	458
Bait06845	1159907	Reg00239	459	S_0025	459
Bait06846	1159907	Reg00239	460	S_0025	460
Bait06847	1159907	Reg00239	461	S_0025	461
Bait06848	693997	Reg02704	2952	S_0031	204
Bait06849	693997	Reg02704	2954	S_0031	206
Bait06850	693997	Reg02704	2956	S_0031	208
Bait06851	693997	Reg02704	2958	S_0031	210
Bait06852	693997	Reg02704	2960	S_0031	212
Bait06853	693997	Reg02704	2962	S_0031	214
Bait06854	693997	Reg02704	2964	S_0031	216
Bait06855	2509492	Reg01433	3	4b_0012	3
Bait06856	2509492	Reg01433	21	4b_0012	21
Bait06857	2509492	Reg01433	39	4b_0012	39
Bait06858	2509492	Reg01433	57	4b_0012	57
Bait06859	2509492	Reg01433	75	4b_0012	75
Bait06860	1503291	Reg00735	9519	1a_0036	2795
Bait06861	1503291	Reg00735	9529	1a_0036	2805
Bait06862	1503291	Reg00735	9539	1a_0036	2815
Bait06863	1503291	Reg00735	9549	1a_0036	2825
Bait06864	1503291	Reg00735	9559	1a_0036	2835
Bait06865	1541205	Reg00831	1322	N_0022	408
Bait06866	1385427	Reg00547	9970	1a_0016	3831
Bait06867	1159904	Reg00180	23702	1a_0008	10495
Bait06868	1159904	Reg00180	23703	1a_0008	10496
Bait06869	1159904	Reg00180	23704	1a_0008	10497
Bait06870	1159904	Reg00180	23705	1a_0008	10498
Bait06871	1159904	Reg00180	23706	1a_0008	10499
Bait06872	1159904	Reg00180	23707	1a_0008	10500
Bait06873	1159904	Reg00180	23708	1a_0008	10501
Bait06874	1503289	Reg00573	1982	N_0012	636
Bait06875	1503289	Reg00573	1983	N_0012	637
Bait06876	1503289	Reg00573	1984	N_0012	638
Bait06877	1503289	Reg00573	1985	N_0012	639
Bait06878	1503289	Reg00573	1986	N_0012	640
Bait06879	1503289	Reg00573	1987	N_0012	641
Bait06880	1503289	Reg00573	1988	N_0012	642
Bait06881	1503289	Reg00573	1989	N_0012	643
Bait06882	1503289	Reg00573	1990	N_0012	644
Bait06883	1503289	Reg00573	1991	N_0012	645
Bait06884	1503289	Reg00573	1992	N_0012	646
Bait06885	1159904	Reg00131	566	M_0005	566
Bait06886	1159904	Reg00131	567	M_0005	567
Bait06887	1159904	Reg00131	568	M_0005	568
Bait06888	1503291	Reg00719	6782	1a_0036	58
Bait06889	1503291	Reg00719	6789	1a_0036	65
Bait06890	1503291	Reg00719	6796	1a_0036	72
Bait06891	1503291	Reg00719	6803	1a_0036	79
Bait06892	1503291	Reg00719	6810	1a_0036	86
Bait06893	2509496	Reg02040	11770	1a_0024	8833
Bait06894	TXID30106887	Reg03567	6154	1a_0026	187
Bait06895	TXID30106887	Reg03567	6155	1a_0026	188
Bait06896	TXID30106887	Reg03567	6156	1a_0026	189
Bait06897	TXID30106887	Reg03567	6157	1a_0026	190
Bait06898	TXID30106887	Reg03567	6158	1a_0026	191
Bait06899	TXID30106887	Reg03567	6159	1a_0026	192
Bait06900	1159901	Reg00036	973	N_0027	315
Bait06901	1159901	Reg00036	974	N_0027	316
Bait06902	1159901	Reg00036	975	N_0027	317
Bait06903	1159901	Reg00036	976	N_0027	318
Bait06904	1159901	Reg00036	977	N_0027	319
Bait06905	1159901	Reg00036	978	N_0027	320
Bait06906	1159901	Reg00036	979	N_0027	321
Bait06907	1159901	Reg00036	980	N_0027	322
Bait06908	1159901	Reg00036	981	N_0027	323
Bait06909	1159901	Reg00036	982	N_0027	324
Bait06910	1159901	Reg00036	983	N_0027	325
Bait06911	1159901	Reg00036	984	N_0027	326
Bait06912	1159901	Reg00036	985	N_0027	327
Bait06913	1159901	Reg00036	986	N_0027	328
Bait06914	TXID30106887	Reg03620	10581	1a_0026	4614
Bait06915	TXID30106887	Reg03620	10582	1a_0026	4615
Bait06916	2509494	Reg01763	10877	1a_0013	694
Bait06917	2509494	Reg01763	10879	1a_0013	696
Bait06918	2509494	Reg01763	10881	1a_0013	698
Bait06919	2509494	Reg01763	10883	1a_0013	700
Bait06920	2509494	Reg01763	10885	1a_0013	702
Bait06921	2509494	Reg01763	10887	1a_0013	704
Bait06922	2509494	Reg01763	10889	1a_0013	706
Bait06923	2509494	Reg01763	10891	1a_0013	708
Bait06924	2509494	Reg01763	10893	1a_0013	710
Bait06925	2509494	Reg01763	10895	1a_0013	712
Bait06926	2509494	Reg01763	10897	1a_0013	714
Bait06927	2509494	Reg01763	10899	1a_0013	716
Bait06928	2509494	Reg01763	10901	1a_0013	718
Bait06929	2509494	Reg01763	10903	1a_0013	720
Bait06930	2509494	Reg01763	10905	1a_0013	722
Bait06931	2509494	Reg01763	10907	1a_0013	724
Bait06932	2509494	Reg01763	10909	1a_0013	726
Bait06933	1920748	Reg01371	1798	N_0004	1113
Bait06934	1920748	Reg01371	1799	N_0004	1114
Bait06935	1920748	Reg01371	1800	N_0004	1115
Bait06936	1920748	Reg01371	1801	N_0004	1116
Bait06937	1920748	Reg01371	1802	N_0004	1117
Bait06938	1920748	Reg01371	1803	N_0004	1118
Bait06939	1920748	Reg01371	1804	N_0004	1119
Bait06940	1920748	Reg01371	1805	N_0004	1120
Bait06941	1920748	Reg01371	1806	N_0004	1121
Bait06942	1920748	Reg01371	1807	N_0004	1122
Bait06943	2509511	Reg02410	22152	1a_0018	12098
Bait06944	2509511	Reg02410	22153	1a_0018	12099
Bait06945	2509511	Reg02410	22154	1a_0018	12100
Bait06946	1590370	Reg01073	15094	1a_0012	8905
Bait06947	694008	Reg03264	588	S_0009	311
Bait06948	694008	Reg03264	589	S_0009	312
Bait06949	694008	Reg03264	590	S_0009	313
Bait06950	694008	Reg03264	591	S_0009	314
Bait06951	694008	Reg03264	592	S_0009	315
Bait06952	694008	Reg03264	593	S_0009	316
Bait06953	694008	Reg03264	594	S_0009	317
Bait06954	694008	Reg03264	595	S_0009	318
Bait06955	2509496	Reg01875	3315	1a_0024	378
Bait06956	1508228	Reg00812	13216	1a_0021	168
Bait06957	1508228	Reg00812	13217	1a_0021	169
Bait06958	1508228	Reg00812	13218	1a_0021	170
Bait06959	1508228	Reg00812	13219	1a_0021	171
Bait06960	694008	Reg03270	4573	1a_0015	260
Bait06961	694008	Reg03270	4574	1a_0015	261
Bait06962	572289	Reg02665	34	S_0023	34
Bait06963	572289	Reg02665	35	S_0023	35
Bait06964	572289	Reg02665	36	S_0023	36
Bait06965	572289	Reg02665	37	S_0023	37
Bait06966	2509492	Reg01572	11447	1a_0022	830
Bait06967	1590370	Reg01001	808	HE_0002	808
Bait06968	1590370	Reg01001	809	HE_0002	809
Bait06969	1590370	Reg01001	810	HE_0002	810
Bait06970	1508228	Reg00807	11884	S_0020	2242
Bait06971	1508228	Reg00807	11885	S_0020	2243
Bait06972	1508228	Reg00807	11886	S_0020	2244
Bait06973	1508228	Reg00807	11887	S_0020	2245
Bait06974	1508228	Reg00807	11888	S_0020	2246
Bait06975	1508228	Reg00807	11889	S_0020	2247
Bait06976	1508228	Reg00807	11890	S_0020	2248
Bait06977	1508228	Reg00807	11891	S_0020	2249
Bait06978	1508228	Reg00807	11892	S_0020	2250
Bait06979	1590370	Reg01020	5584	S_0003	3473
Bait06980	1590370	Reg01020	5585	S_0003	3474
Bait06981	1590370	Reg01020	5586	S_0003	3475
Bait06982	1590370	Reg01020	5587	S_0003	3476
Bait06983	694015	Reg03442	14696	1a_0000	21
Bait06984	694015	Reg03442	14699	1a_0000	24
Bait06985	694015	Reg03442	14702	1a_0000	27
Bait06986	694015	Reg03442	14705	1a_0000	30
Bait06987	694015	Reg03442	14708	1a_0000	33
Bait06988	694015	Reg03442	14711	1a_0000	36
Bait06989	694015	Reg03442	14714	1a_0000	39
Bait06990	694015	Reg03442	14717	1a_0000	42
Bait06991	694015	Reg03442	14720	1a_0000	45
Bait06992	694015	Reg03442	14723	1a_0000	48
Bait06993	694015	Reg03442	14726	1a_0000	51
Bait06994	694015	Reg03442	14729	1a_0000	54
Bait06995	2509502	Reg02121	2470	rep_0008	2470
Bait06996	2509502	Reg02121	2471	rep_0008	2471
Bait06997	2509502	Reg02121	2472	rep_0008	2472
Bait06998	TXID30106882	Reg03520	3693	S_0012	3693
Bait06999	TXID30106882	Reg03520	3694	S_0012	3694
Bait07000	TXID30106882	Reg03520	3695	S_0012	3695
Bait07001	TXID30106882	Reg03520	3696	S_0012	3696
Bait07002	TXID30106882	Reg03520	3697	S_0012	3697
Bait07003	393767	Reg02659	6048	1a_0031	748
Bait07004	393767	Reg02659	6049	1a_0031	749
Bait07005	393767	Reg02659	6050	1a_0031	750
Bait07006	393767	Reg02659	6051	1a_0031	751
Bait07007	393767	Reg02659	6052	1a_0031	752
Bait07008	393767	Reg02659	6053	1a_0031	753
Bait07009	393767	Reg02659	6054	1a_0031	754
Bait07010	393767	Reg02659	6055	1a_0031	755
Bait07011	393767	Reg02659	6056	1a_0031	756
Bait07012	393767	Reg02659	6057	1a_0031	757
Bait07013	393767	Reg02659	6058	1a_0031	758
Bait07014	393767	Reg02659	6059	1a_0031	759
Bait07015	393767	Reg02659	6060	1a_0031	760
Bait07016	393767	Reg02659	6061	1a_0031	761
Bait07017	393767	Reg02659	6062	1a_0031	762
Bait07018	393767	Reg02659	6063	1a_0031	763
Bait07019	393767	Reg02659	6064	1a_0031	764
Bait07020	393767	Reg02659	6065	1a_0031	765
Bait07021	393767	Reg02659	6066	1a_0031	766
Bait07022	393767	Reg02659	6067	1a_0031	767
Bait07023	1159908	Reg00317	10510	S_0030	889
Bait07024	1159908	Reg00317	10511	S_0030	890
Bait07025	1159908	Reg00317	10512	S_0030	891
Bait07026	693999	Reg02801	7272	1a_0035	1293
Bait07027	694005	Reg03089	17583	1a_0010	9675
Bait07028	694005	Reg03089	17584	1a_0010	9676
Bait07029	694005	Reg03089	17585	1a_0010	9677
Bait07030	694005	Reg03089	17586	1a_0010	9678
Bait07031	694005	Reg03089	17587	1a_0010	9679
Bait07032	694005	Reg03089	17588	1a_0010	9680
Bait07033	2509492	Reg01495	5651	rep_0010	3077
Bait07034	2509511	Reg02279	1658	N_0023	759
Bait07035	2509511	Reg02279	1659	N_0023	760
Bait07036	2509511	Reg02279	1660	N_0023	761
Bait07037	2509511	Reg02279	1661	N_0023	762
Bait07038	2509511	Reg02279	1662	N_0023	763
Bait07039	1384461	Reg00440	2724	S_0034	84
Bait07040	2509496	Reg01885_2	4125	1a_0024	1188
Bait07041	2509496	Reg01885_2	4134	1a_0024	1197
Bait07042	2509496	Reg01885_2	4143	1a_0024	1206
Bait07043	2509496	Reg01885_2	4152	1a_0024	1215
Bait07044	2509496	Reg01885_2	4161	1a_0024	1224
Bait07045	694006	Reg03179	6994	1a_0020	1090
Bait07046	1508220	Reg00777	1571	S_0007	1240
Bait07047	1508220	Reg00777	1572	S_0007	1241
Bait07048	694015	Reg03479	26076	1a_0000	11401
Bait07049	694015	Reg03479	26079	1a_0000	11404
Bait07050	694015	Reg03479	26082	1a_0000	11407
Bait07051	694015	Reg03479	26085	1a_0000	11410
Bait07052	694015	Reg03479	26088	1a_0000	11413
Bait07053	694015	Reg03479	26091	1a_0000	11416
Bait07054	1159908	Reg00278	357	M_0006	357
Bait07055	1159908	Reg00278	360	M_0006	360
Bait07056	1159908	Reg00278	363	M_0006	363
Bait07057	1159908	Reg00278	366	M_0006	366
Bait07058	1159908	Reg00278	369	M_0006	369
Bait07059	TXID30106882	Reg03510	2250	S_0012	2250
Bait07060	TXID30106882	Reg03510	2251	S_0012	2251
Bait07061	TXID30106882	Reg03510	2252	S_0012	2252
Bait07062	TXID30106882	Reg03510	2253	S_0012	2253
Bait07063	TXID30106882	Reg03510	2254	S_0012	2254
Bait07064	TXID30106882	Reg03510	2255	S_0012	2255
Bait07065	TXID30106882	Reg03510	2256	S_0012	2256
Bait07066	TXID30106882	Reg03510	2257	S_0012	2257
Bait07067	TXID30106882	Reg03510	2258	S_0012	2258
Bait07068	1892416	Reg01279	10994	1a_0019	5120
Bait07069	1892416	Reg01279	10995	1a_0019	5121
Bait07070	1892416	Reg01279	10996	1a_0019	5122
Bait07071	1892416	Reg01279	10997	1a_0019	5123
Bait07072	1892416	Reg01279	10998	1a_0019	5124
Bait07073	1892416	Reg01279	10999	1a_0019	5125
Bait07074	1892416	Reg01279	11000	1a_0019	5126
Bait07075	1385427	Reg00550	11340	1a_0016	5201
Bait07076	1385427	Reg00550	11341	1a_0016	5202
Bait07077	1385427	Reg00550	11342	1a_0016	5203
Bait07078	1385427	Reg00550	11343	1a_0016	5204
Bait07079	1385427	Reg00550	11344	1a_0016	5205
Bait07080	1385427	Reg00550	11345	1a_0016	5206
Bait07081	1385427	Reg00550	11346	1a_0016	5207
Bait07082	1385427	Reg00550	11347	1a_0016	5208
Bait07083	1385427	Reg00550	11348	1a_0016	5209
Bait07084	1385427	Reg00550	11349	1a_0016	5210
Bait07085	1385427	Reg00550	11350	1a_0016	5211
Bait07086	TXID30106887	Reg03552	3354	S_0037	910
Bait07087	TXID30106887	Reg03552	3355	S_0037	911
Bait07088	TXID30106887	Reg03552	3356	S_0037	912
Bait07089	TXID30106887	Reg03552	3357	S_0037	913
Bait07090	TXID30106887	Reg03552	3358	S_0037	914
Bait07091	1541205	Reg00860	5760	rep_0006	3588
Bait07092	1159908	Reg00351	20636	1a_0007	7396
Bait07093	1159908	Reg00351	20637	1a_0007	7397
Bait07094	1159908	Reg00351	20638	1a_0007	7398
Bait07095	1159908	Reg00351	20639	1a_0007	7399
Bait07096	1159908	Reg00351	20640	1a_0007	7400
Bait07097	1159908	Reg00351	20641	1a_0007	7401
Bait07098	1159908	Reg00351	20642	1a_0007	7402
Bait07099	1159908	Reg00351	20643	1a_0007	7403
Bait07100	1159908	Reg00351	20644	1a_0007	7404
Bait07101	1159908	Reg00351	20645	1a_0007	7405
Bait07102	1159908	Reg00351	20646	1a_0007	7406
Bait07103	1159908	Reg00351	20647	1a_0007	7407
Bait07104	2509512	Reg02444	1915	1a_0027	1221
Bait07105	1159904	Reg00161	13225	1a_0008	18
Bait07106	1264898	Reg00406	3617	S_0032	3007
Bait07107	1264898	Reg00406	3618	S_0032	3008
Bait07108	1264898	Reg00406	3619	S_0032	3009
Bait07109	1264898	Reg00406	3620	S_0032	3010
Bait07110	1264898	Reg00406	3621	S_0032	3011
Bait07111	1264898	Reg00406	3622	S_0032	3012
Bait07112	1264898	Reg00406	3623	S_0032	3013
Bait07113	1264898	Reg00406	3624	S_0032	3014
